Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"inputPhone.addProperty(""xpath"", EQUALS, ""//*[@aria-label and normalize-space(@aria-label)='Phone Number']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.002s,PASSED
inputNewPassword = new com.kms.katalon.core.testobject.TestObject(obj_input_new_password),Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.001s,PASSED
"inputNewPassword.addProperty(""xpath"", EQUALS, ""//*[@aria-label and normalize-space(@aria-label)='New Password']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.001s,PASSED
inputReEnterNewPassword = new com.kms.katalon.core.testobject.TestObject(obj_input_reenter_new_password),Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.003s,PASSED
"inputReEnterNewPassword.addProperty(""xpath"", EQUALS, ""//*[@aria-label and normalize-space(@aria-label)='Re-Enter New Password']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.002s,PASSED
btnCreateAccount = new com.kms.katalon.core.testobject.TestObject(obj_btn_create_account),Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.002s,PASSED
"btnCreateAccount.addProperty(""xpath"", EQUALS, ""//button[@aria-label='Create Account']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.002s,PASSED
h3SelectOrganisation = new com.kms.katalon.core.testobject.TestObject(obj_h3_select_organisation),Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.002s,PASSED
"h3SelectOrganisation.addProperty(""xpath"", EQUALS, ""//h3[normalize-space(.)='Select Organisation']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.002s,PASSED
"emailVisible = waitForElementVisible(inputEmail, WAIT_FIELD, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:29,0.254s,PASSED
"phoneVisible = waitForElementVisible(inputPhone, WAIT_FIELD, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:29,02-01-2026 15:00:29,0.247s,PASSED
"newPwVisible = waitForElementVisible(inputNewPassword, WAIT_FIELD, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:29,02-01-2026 15:00:29,0.246s,PASSED
"reNewPwVisible = waitForElementVisible(inputReEnterNewPassword, WAIT_FIELD, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:29,02-01-2026 15:00:29,0.250s,PASSED
if (!(emailVisible && phoneVisible && newPwVisible && reNewPwVisible)),Chrome 143.0.7499.170,,,02-01-2026 15:00:29,02-01-2026 15:00:29,0.000s,PASSED
if (!(emailVisible && phoneVisible && newPwVisible && reNewPwVisible)),Chrome 143.0.7499.170,,,02-01-2026 15:00:29,02-01-2026 15:00:29,0.001s,PASSED
timestamp = SimpleDateFormat(yyyyMMddHHmmss).format(new java.util.Date()),Chrome 143.0.7499.170,,,02-01-2026 15:00:29,02-01-2026 15:00:29,0.015s,PASSED
"randomEmail = ""test"" + timestamp + ""@gmail.com""",Chrome 143.0.7499.170,,,02-01-2026 15:00:29,02-01-2026 15:00:29,0.003s,PASSED
"logInfo(""📧 Email sẽ nhập: "" + randomEmail)",Chrome 143.0.7499.170,,,02-01-2026 15:00:29,02-01-2026 15:00:29,0.006s,PASSED
"setText(inputEmail, randomEmail)",Chrome 143.0.7499.170,,,02-01-2026 15:00:29,02-01-2026 15:00:30,0.622s,PASSED
"setText(inputPhone, ""123456789"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:30,02-01-2026 15:00:31,0.575s,PASSED
"setText(inputNewPassword, ""Test@12345678"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:31,02-01-2026 15:00:31,0.570s,PASSED
